YEAR,SCHOOL,EXAM,%FRESCH,%VRBANB,SEX,VRBAND,ETHN,SCHGEN,SCHDEN
2,40,52,72,17,1,2,1,1,1
2,40,39,72,17,1,3,1,1,1
2,40,23,72,17,0,3,1,1,1
2,40,9,72,17,0,3,5,1,1
2,40,11,72,17,1,2,1,1,1
2,40,19,72,17,1,3,1,1,1
2,40,13,72,17,0,3,1,1,1
2,40,38,72,17,0,3,1,1,1
2,40,10,72,17,0,2,1,1,1
2,40,6,72,17,0,3,1,1,1
2,40,11,72,17,0,3,1,1,1
2,40,18,72,17,0,3,1,1,1
2,40,14,72,17,1,2,1,1,1
2,40,22,72,17,0,1,9,1,1
2,40,10,72,17,0,3,10,1,1
2,40,17,72,17,0,3,1,1,1
2,40,18,72,17,1,3,1,1,1
2,40,37,72,17,0,3,1,1,1
2,40,30,72,17,0,1,9,1,1
2,40,6,72,17,1,1,1,1,1
2,40,15,72,17,0,3,1,1,1
2,40,18,72,17,1,3,11,1,1
2,40,22,72,17,1,3,1,1,1
2,40,15,72,17,1,3,1,1,1
2,40,5,72,17,0,3,1,1,1
2,40,15,72,17,0,3,1,1,1
2,40,37,72,17,0,2,1,1,1
3,40,11,72,14,0,3,5,1,1
3,40,4,72,14,0,1,1,1,1
3,40,11,72,14,1,3,1,1,1
3,40,19,72,14,0,3,1,1,1
3,40,19,72,14,1,3,1,1,1
3,40,25,72,14,0,2,1,1,1
3,40,14,72,14,0,1,10,1,1
3,40,4,72,14,1,1,1,1,1
3,40,10,72,14,1,3,1,1,1
3,40,28,72,14,1,3,1,1,1
3,40,31,72,14,1,3,7,1,1
3,40,29,72,14,1,2,1,1,1
3,40,6,72,14,1,3,1,1,1
3,40,29,72,14,1,1,1,1,1
3,40,25,72,14,0,3,5,1,1
3,40,25,72,14,0,3,1,1,1
3,40,23,72,14,0,3,1,1,1
3,40,18,72,14,0,3,1,1,1
3,40,16,72,14,0,3,9,1,1
3,40,6,72,14,1,3,1,1,1
3,40,3,72,14,0,3,1,1,1
3,40,4,72,14,1,1,1,1,1
3,40,16,72,14,0,3,1,1,1
3,40,9,72,14,0,3,1,1,1
3,40,30,72,14,1,3,1,1,1
3,40,31,72,14,0,2,1,1,1
3,40,4,72,14,1,1,1,1,1
3,40,38,72,14,1,2,1,1,1
3,40,9,72,14,0,1,1,1,1
3,40,15,72,14,1,3,1,1,1
3,40,10,72,14,1,3,1,1,1
1,41,18,19,29,1,2,1,3,2
1,41,12,19,29,1,3,1,3,2
1,41,25,19,29,1,2,1,3,2
1,41,33,19,29,1,2,1,3,2
1,41,35,19,29,1,2,3,3,2
1,41,34,19,29,1,3,1,3,2
1,41,30,19,29,1,3,1,3,2
1,41,10,19,29,1,1,1,3,2
1,41,10,19,29,1,1,1,3,2
1,41,40,19,29,1,2,1,3,2
1,41,14,19,29,1,1,1,3,2
1,41,22,19,29,1,3,1,3,2
1,41,15,19,29,1,3,1,3,2
1,41,14,19,29,1,3,1,3,2
1,41,18,19,29,1,3,5,3,2
1,41,14,19,29,1,3,1,3,2
1,41,9,19,29,1,3,1,3,2
1,41,32,19,29,1,3,1,3,2
1,41,34,19,29,1,2,1,3,2
1,41,34,19,29,1,2,1,3,2
1,41,15,19,29,1,1,1,3,2
1,41,16,19,29,1,2,9,3,2
1,41,42,19,29,1,2,5,3,2
1,41,41,19,29,1,2,1,3,2
1,41,30,19,29,1,3,1,3,2
1,41,13,19,29,1,3,1,3,2
1,41,34,19,29,1,3,11,3,2
1,41,23,19,29,1,3,1,3,2
1,41,48,19,29,1,2,1,3,2
1,41,33,19,29,1,2,1,3,2
1,41,18,19,29,1,2,1,3,2
1,41,32,19,29,1,3,1,3,2
1,41,12,19,29,1,3,1,3,2
1,41,20,19,29,1,2,1,3,2
1,41,45,19,29,1,2,11,3,2
1,41,4,19,29,1,1,5,3,2
1,41,28,19,29,1,2,1,3,2
1,41,38,19,29,1,3,1,3,2
1,41,31,19,29,1,2,1,3,2
1,41,30,19,29,1,3,1,3,2
1,41,15,19,29,1,3,1,3,2
1,41,12,19,29,1,3,1,3,2
1,41,25,19,29,1,2,1,3,2
1,41,17,19,29,1,3,1,3,2
1,41,39,19,29,1,2,1,3,2
1,41,16,19,29,1,3,5,3,2
1,41,25,19,29,1,1,7,3,2
2,41,18,23,24,1,3,9,3,2
2,41,22,23,24,1,2,1,3,2
2,41,33,23,24,1,2,1,3,2
2,41,56,23,24,1,3,11,3,2
2,41,29,23,24,1,3,1,3,2
2,41,31,23,24,1,3,1,3,2
2,41,29,23,24,1,3,1,3,2
2,41,35,23,24,1,3,9,3,2
2,41,22,23,24,1,3,1,3,2
2,41,38,23,24,1,2,1,3,2
2,41,37,23,24,1,2,1,3,2
2,41,41,23,24,1,2,1,3,2
2,41,28,23,24,1,3,1,3,2
2,41,47,23,24,1,3,1,3,2
2,41,24,23,24,1,3,1,3,2
2,41,46,23,24,1,2,1,3,2
2,41,5,23,24,1,1,1,3,2
2,41,22,23,24,1,3,1,3,2
2,41,16,23,24,1,1,5,3,2
2,41,25,23,24,1,3,1,3,2
2,41,12,23,24,1,1,1,3,2
2,41,27,23,24,1,2,1,3,2
2,41,13,23,24,1,3,1,3,2
2,41,35,23,24,1,2,5,3,2
2,41,48,23,24,1,2,1,3,2
2,41,52,23,24,1,2,1,3,2
2,41,18,23,24,1,3,1,3,2
2,41,38,23,24,1,2,7,3,2
2,41,24,23,24,1,3,5,3,2
2,41,12,23,24,1,3,1,3,2
2,41,12,23,24,1,3,1,3,2
2,41,10,23,24,1,3,1,3,2
2,41,19,23,24,1,1,1,3,2
2,41,36,23,24,1,2,1,3,2
2,41,19,23,24,1,3,5,3,2
2,41,19,23,24,1,3,1,3,2
2,41,14,23,24,1,3,1,3,2
2,41,26,23,24,1,2,5,3,2
2,41,33,23,24,1,2,1,3,2
2,41,18,23,24,1,3,5,3,2
2,41,24,23,24,1,3,1,3,2
2,41,9,23,24,1,3,5,3,2
2,41,41,23,24,1,2,1,3,2
3,41,29,23,28,1,3,1,3,2
3,41,37,23,28,1,3,1,3,2
3,41,3,23,28,1,3,1,3,2
3,41,2,23,28,1,1,1,3,2
3,41,34,23,28,1,2,1,3,2
3,41,19,23,28,1,2,1,3,2
3,41,26,23,28,1,3,1,3,2
3,41,17,23,28,1,3,9,3,2
3,41,29,23,28,1,3,5,3,2
3,41,35,23,28,1,1,11,3,2
3,41,34,23,28,1,2,1,3,2
3,41,44,23,28,1,3,1,3,2
3,41,36,23,28,1,2,1,3,2
3,41,39,23,28,1,3,5,3,2
3,41,26,23,28,1,3,11,3,2
3,41,31,23,28,1,2,1,3,2
3,41,46,23,28,1,2,1,3,2
3,41,25,23,28,1,3,1,3,2
3,41,22,23,28,1,1,5,3,2
3,41,19,23,28,1,3,1,3,2
3,41,45,23,28,1,2,1,3,2
3,41,44,23,28,1,3,1,3,2
3,41,36,23,28,1,2,1,3,2
3,41,39,23,28,1,3,1,3,2
3,41,2,23,28,1,1,1,3,2
3,41,24,23,28,1,1,5,3,2
3,41,7,23,28,1,1,5,3,2
3,41,21,23,28,1,3,1,3,2
3,41,47,23,28,1,2,1,3,2
3,41,17,23,28,1,3,1,3,2
3,41,38,23,28,1,2,1,3,2
3,41,22,23,28,1,1,1,3,2
3,41,19,23,28,1,3,1,3,2
3,41,41,23,28,1,2,2,3,2
3,41,28,23,28,1,2,1,3,2
3,41,17,23,28,1,3,1,3,2
3,41,37,23,28,1,3,1,3,2
3,41,25,23,28,1,3,1,3,2
3,41,18,23,28,1,3,1,3,2
3,41,35,23,28,1,2,5,3,2
3,41,17,23,28,1,3,1,3,2
3,41,25,23,28,1,2,1,3,2
3,41,17,23,28,1,3,1,3,2
3,41,18,23,28,1,3,1,3,2
3,41,20,23,28,1,3,1,3,2
3,41,19,23,28,1,1,1,3,2
3,41,27,23,28,1,2,1,3,2
3,41,32,23,28,1,2,1,3,2
3,41,8,23,28,1,3,1,3,2
3,41,26,23,28,1,3,5,3,2
1,42,32,25,32,0,2,1,2,1
1,42,55,25,32,0,2,8,2,1
1,42,49,25,32,0,2,8,2,1
1,42,5,25,32,0,1,7,2,1
1,42,29,25,32,0,3,7,2,1
1,42,10,25,32,0,1,1,2,1
1,42,45,25,32,0,2,1,2,1
1,42,36,25,32,0,3,1,2,1
1,42,42,25,32,0,2,1,2,1
1,42,49,25,32,0,2,1,2,1
1,42,22,25,32,0,3,2,2,1
1,42,19,25,32,0,3,1,2,1
1,42,26,25,32,0,2,1,2,1
1,42,29,25,32,0,3,1,2,1
1,42,23,25,32,0,3,7,2,1
1,42,6,25,32,0,1,5,2,1
1,42,55,25,32,0,2,1,2,1
1,42,21,25,32,0,2,1,2,1
1,42,13,25,32,0,3,1,2,1
1,42,34,25,32,0,3,5,2,1
1,42,26,25,32,0,3,1,2,1
1,42,20,25,32,0,3,1,2,1
1,42,24,25,32,0,3,7,2,1
1,42,9,25,32,0,1,5,2,1
1,42,12,25,32,0,1,5,2,1
1,42,30,25,32,0,2,1,2,1
1,42,19,25,32,0,1,1,2,1
1,42,46,25,32,0,2,8,2,1
1,42,32,25,32,0,3,1,2,1
1,42,49,25,32,0,2,1,2,1
1,42,59,25,32,0,2,1,2,1
1,42,32,25,32,0,3,1,2,1
1,42,11,25,32,0,3,10,2,1
2,42,8,38,25,0,3,1,2,1
2,42,58,38,25,0,2,7,2,1
2,42,54,38,25,0,2,1,2,1
2,42,38,38,25,0,3,1,2,1
2,42,44,38,25,0,3,1,2,1
2,42,8,38,25,0,1,1,2,1
2,42,46,38,25,0,2,1,2,1
2,42,57,38,25,0,2,1,2,1
2,42,54,38,25,0,2,8,2,1
2,42,27,38,25,0,3,1,2,1
2,42,42,38,25,0,2,1,2,1
2,42,31,38,25,0,3,5,2,1
2,42,27,38,25,0,2,5,2,1
2,42,31,38,25,0,3,1,2,1
2,42,69,38,25,0,2,1,2,1
2,42,61,38,25,0,2,1,2,1
2,42,10,38,25,0,3,1,2,1
2,42,49,38,25,0,2,7,2,1
2,42,36,38,25,0,2,2,2,1
2,42,29,38,25,0,3,10,2,1
2,42,41,38,25,0,2,1,2,1
2,42,20,38,25,0,3,1,2,1
2,42,7,38,25,0,1,5,2,1
2,42,44,38,25,0,2,8,2,1
2,42,42,38,25,0,3,1,2,1
2,42,15,38,25,0,1,5,2,1
2,42,18,38,25,0,1,5,2,1
2,42,9,38,25,0,3,1,2,1
2,42,4,38,25,0,3,1,2,1
2,42,34,38,25,0,2,5,2,1
3,42,37,38,32,0,2,1,2,1
3,42,31,38,32,0,3,1,2,1
3,42,27,38,32,0,3,1,2,1
3,42,53,38,32,0,2,1,2,1
3,42,32,38,32,0,1,1,2,1
3,42,29,38,32,0,2,6,2,1
3,42,15,38,32,0,2,1,2,1
3,42,55,38,32,0,2,1,2,1
3,42,55,38,32,0,2,1,2,1
3,42,29,38,32,0,3,1,2,1
3,42,44,38,32,0,2,1,2,1
3,42,57,38,32,0,2,1,2,1
3,42,45,38,32,0,3,8,2,1
3,42,10,38,32,0,1,8,2,1
3,42,29,38,32,0,3,1,2,1
3,42,15,38,32,0,3,1,2,1
3,42,31,38,32,0,2,1,2,1
3,42,19,38,32,0,1,5,2,1
3,42,25,38,32,0,3,1,2,1
3,42,36,38,32,0,3,1,2,1
3,42,34,38,32,0,2,1,2,1
3,42,25,38,32,0,3,5,2,1
3,42,36,38,32,0,2,1,2,1
3,42,30,38,32,0,3,1,2,1
3,42,5,38,32,0,1,11,2,1
3,42,36,38,32,0,3,1,2,1
3,42,38,38,32,0,3,10,2,1
3,42,35,38,32,0,3,1,2,1
3,42,29,38,32,0,3,1,2,1
3,42,27,38,32,0,3,8,2,1
3,42,31,38,32,0,3,1,2,1
3,42,30,38,32,0,3,8,2,1
3,42,20,38,32,0,3,1,2,1
3,42,36,38,32,0,3,1,2,1
3,42,24,38,32,0,3,1,2,1
3,42,57,38,32,0,2,1,2,1
3,42,34,38,32,0,2,1,2,1
1,43,64,17,24,1,2,1,3,1
1,43,51,17,24,1,2,2,3,1
1,43,31,17,24,1,3,1,3,1
1,43,11,17,24,1,3,1,3,1
1,43,14,17,24,1,1,2,3,1
1,43,17,17,24,1,1,1,3,1
1,43,46,17,24,1,3,1,3,1
1,43,34,17,24,1,3,1,3,1
1,43,51,17,24,1,3,1,3,1
1,43,55,17,24,1,2,1,3,1
1,43,35,17,24,1,3,9,3,1
1,43,34,17,24,1,3,1,3,1
1,43,19,17,24,1,3,1,3,1
1,43,30,17,24,1,3,1,3,1
1,43,13,17,24,1,1,1,3,1
1,43,34,17,24,1,3,1,3,1
1,43,18,17,24,1,3,1,3,1
1,43,43,17,24,1,3,1,3,1
1,43,50,17,24,1,2,1,3,1
1,43,24,17,24,1,3,1,3,1
1,43,18,17,24,1,3,10,3,1
1,43,21,17,24,1,1,5,3,1
1,43,53,17,24,1,2,1,3,1
1,43,6,17,24,1,1,5,3,1
1,43,40,17,24,1,3,1,3,1
1,43,11,17,24,1,1,1,3,1
1,43,10,17,24,1,1,1,3,1
1,43,19,17,24,1,3,1,3,1
1,43,45,17,24,1,3,1,3,1
1,43,16,17,24,1,3,1,3,1
1,43,53,17,24,1,3,1,3,1
1,43,54,17,24,1,3,1,3,1
1,43,51,17,24,1,2,1,3,1
1,43,38,17,24,1,3,1,3,1
1,43,31,17,24,1,3,1,3,1
1,43,44,17,24,1,2,1,3,1
1,43,23,17,24,1,3,1,3,1
1,43,66,17,24,1,3,11,3,1
1,43,41,17,24,1,3,1,3,1
1,43,16,17,24,1,3,1,3,1
1,43,45,17,24,1,2,1,3,1
1,43,35,17,24,1,2,1,3,1
1,43,30,17,24,1,1,5,3,1
2,43,3,19,25,1,1,1,3,1
2,43,27,19,25,1,3,1,3,1
2,43,24,19,25,1,3,1,3,1
2,43,42,19,25,1,3,5,3,1
2,43,8,19,25,1,1,5,3,1
2,43,31,19,25,1,3,1,3,1
2,43,10,19,25,1,3,5,3,1
2,43,26,19,25,1,2,1,3,1
2,43,37,19,25,1,3,1,3,1
2,43,24,19,25,1,3,1,3,1
2,43,29,19,25,1,2,1,3,1
2,43,20,19,25,1,3,1,3,1
2,43,31,19,25,1,3,1,3,1
2,43,39,19,25,1,3,1,3,1
2,43,34,19,25,1,3,1,3,1
2,43,31,19,25,1,3,8,3,1
2,43,11,19,25,1,3,1,3,1
2,43,17,19,25,1,1,5,3,1
2,43,32,19,25,1,3,1,3,1
2,43,29,19,25,1,2,1,3,1
2,43,23,19,25,1,3,1,3,1
2,43,39,19,25,1,3,9,3,1
2,43,36,19,25,1,3,1,3,1
2,43,27,19,25,1,3,1,3,1
2,43,43,19,25,1,3,2,3,1
2,43,44,19,25,1,3,1,3,1
2,43,15,19,25,1,1,7,3,1
2,43,41,19,25,1,3,5,3,1
2,43,40,19,25,1,2,1,3,1
2,43,20,19,25,1,3,1,3,1
2,43,19,19,25,1,3,5,3,1
2,43,5,19,25,1,3,1,3,1
2,43,28,19,25,1,2,5,3,1
2,43,26,19,25,1,3,1,3,1
2,43,24,19,25,1,3,1,3,1
2,43,30,19,25,1,3,5,3,1
2,43,44,19,25,1,2,1,3,1
2,43,36,19,25,1,2,1,3,1
2,43,23,19,25,1,1,5,3,1
2,43,37,19,25,1,2,1,3,1
2,43,20,19,25,1,3,1,3,1
2,43,15,19,25,1,3,1,3,1
2,43,24,19,25,1,1,11,3,1
2,43,4,19,25,1,1,5,3,1
2,43,24,19,25,1,3,11,3,1
2,43,55,19,25,1,2,1,3,1
2,43,46,19,25,1,2,1,3,1
2,43,53,19,25,1,2,1,3,1
3,43,17,19,26,1,1,5,3,1
3,43,1,19,26,1,3,6,3,1
3,43,16,19,26,1,2,1,3,1
3,43,4,19,26,1,1,10,3,1
3,43,38,19,26,1,3,1,3,1
3,43,17,19,26,1,3,1,3,1
3,43,18,19,26,1,3,5,3,1
3,43,31,19,26,1,3,1,3,1
3,43,35,19,26,1,3,1,3,1
3,43,14,19,26,1,1,8,3,1
3,43,36,19,26,1,2,11,3,1
3,43,32,19,26,1,3,1,3,1
3,43,27,19,26,1,2,1,3,1
3,43,52,19,26,1,2,1,3,1
3,43,53,19,26,1,2,1,3,1
3,43,53,19,26,1,2,1,3,1
3,43,53,19,26,1,2,11,3,1
3,43,36,19,26,1,2,1,3,1
3,43,27,19,26,1,3,1,3,1
3,43,45,19,26,1,3,2,3,1
3,43,29,19,26,1,3,5,3,1
3,43,28,19,26,1,3,1,3,1
3,43,42,19,26,1,2,1,3,1
3,43,22,19,26,1,3,1,3,1
3,43,27,19,26,1,1,1,3,1
3,43,29,19,26,1,3,1,3,1
3,43,15,19,26,1,1,5,3,1
3,43,16,19,26,1,3,5,3,1
3,43,39,19,26,1,3,1,3,1
3,43,29,19,26,1,3,5,3,1
3,43,54,19,26,1,2,1,3,1
3,43,44,19,26,1,2,1,3,1
3,43,34,19,26,1,3,3,3,1
3,43,12,19,26,1,3,5,3,1
3,43,20,19,26,1,3,1,3,1
3,43,46,19,26,1,3,9,3,1
3,43,12,19,26,1,3,1,3,1
3,43,28,19,26,1,3,1,3,1
1,44,21,42,14,0,1,5,2,1
1,44,43,42,14,0,2,5,2,1
1,44,1,42,14,0,1,5,2,1
1,44,40,42,14,0,2,1,2,1
1,44,17,42,14,0,1,5,2,1
1,44,9,42,14,0,3,5,2,1
1,44,21,42,14,0,3,1,2,1
1,44,31,42,14,0,3,1,2,1
1,44,18,42,14,0,3,1,2,1
1,44,7,42,14,0,1,5,2,1
1,44,4,42,14,0,1,11,2,1
1,44,12,42,14,0,1,5,2,1
1,44,6,42,14,0,1,5,2,1
1,44,3,42,14,0,3,10,2,1
1,44,2,42,14,0,1,5,2,1
1,44,15,42,14,0,3,5,2,1
1,44,27,42,14,0,3,5,2,1
1,44,8,42,14,0,3,5,2,1
1,44,9,42,14,0,1,5,2,1
1,44,5,42,14,0,3,1,2,1
1,44,18,42,14,0,2,5,2,1
1,44,11,42,14,0,1,5,2,1
1,44,20,42,14,0,2,2,2,1
1,44,19,42,14,0,3,5,2,1
1,44,34,42,14,0,2,5,2,1
1,44,17,42,14,0,1,5,2,1
1,44,14,42,14,0,3,1,2,1
1,44,6,42,14,0,3,5,2,1
1,44,32,42,14,0,2,8,2,1
1,44,23,42,14,0,1,1,2,1
1,44,11,42,14,1,3,1,2,1
1,44,15,42,14,0,3,5,2,1
1,44,8,42,14,0,1,5,2,1
1,44,12,42,14,0,3,9,2,1
1,44,21,42,14,0,2,1,2,1
1,44,5,42,14,0,3,5,2,1
1,44,32,42,14,0,2,5,2,1
1,44,17,42,14,0,1,1,2,1
1,44,20,42,14,0,3,1,2,1
1,44,8,42,14,0,2,1,2,1
1,44,3,42,14,0,3,5,2,1
1,44,39,42,14,0,2,1,2,1
1,44,11,42,14,0,3,1,2,1
1,44,28,42,14,0,3,1,2,1
1,44,18,42,14,0,3,5,2,1
1,44,8,42,14,0,1,5,2,1
1,44,24,42,14,0,3,5,2,1
1,44,20,42,14,0,2,1,2,1
1,44,33,42,14,0,3,10,2,1
1,44,15,42,14,0,3,5,2,1
1,44,24,42,14,0,3,1,2,1
1,44,11,42,14,0,3,5,2,1
2,44,30,52,13,0,3,2,2,1
2,44,18,52,13,0,3,1,2,1
2,44,3,52,13,0,1,10,2,1
2,44,10,52,13,0,2,1,2,1
2,44,15,52,13,0,1,5,2,1
2,44,14,52,13,0,1,5,2,1
2,44,25,52,13,0,1,1,2,1
2,44,9,52,13,0,1,5,2,1
2,44,20,52,13,0,3,2,2,1
2,44,4,52,13,0,1,1,2,1
2,44,12,52,13,0,3,1,2,1
2,44,43,52,13,0,3,5,2,1
2,44,27,52,13,0,3,1,2,1
2,44,16,52,13,0,3,1,2,1
2,44,6,52,13,0,3,5,2,1
2,44,11,52,13,0,3,10,2,1
2,44,13,52,13,0,3,10,2,1
2,44,23,52,13,0,3,8,2,1
2,44,32,52,13,0,1,11,2,1
2,44,14,52,13,0,3,5,2,1
2,44,23,52,13,0,3,7,2,1
2,44,11,52,13,0,1,11,2,1
2,44,4,52,13,0,1,5,2,1
2,44,36,52,13,0,3,7,2,1
2,44,11,52,13,0,1,11,2,1
2,44,25,52,13,0,2,1,2,1
2,44,9,52,13,0,3,1,2,1
2,44,30,52,13,0,2,1,2,1
2,44,5,52,13,0,3,5,2,1
2,44,14,52,13,0,1,9,2,1
2,44,18,52,13,0,3,1,2,1
2,44,15,52,13,0,2,1,2,1
2,44,1,52,13,0,3,1,2,1
2,44,32,52,13,0,3,1,2,1
2,44,27,52,13,0,1,6,2,1
2,44,13,52,13,0,3,2,2,1
3,44,3,52,16,0,3,5,2,1
3,44,22,52,16,0,3,5,2,1
3,44,13,52,16,0,1,10,2,1
3,44,34,52,16,0,3,9,2,1
3,44,10,52,16,0,1,1,2,1
3,44,36,52,16,0,3,11,2,1
3,44,21,52,16,0,3,1,2,1
3,44,17,52,16,0,3,11,2,1
3,44,1,52,16,0,1,11,2,1
3,44,20,52,16,0,1,1,2,1
3,44,21,52,16,0,3,7,2,1
3,44,3,52,16,0,2,1,2,1
3,44,29,52,16,0,3,8,2,1
3,44,3,52,16,0,1,1,2,1
3,44,11,52,16,0,3,1,2,1
3,44,14,52,16,0,1,1,2,1
3,44,13,52,16,0,2,1,2,1
3,44,5,52,16,0,1,1,2,1
3,44,24,52,16,0,3,1,2,1
3,44,16,52,16,0,1,7,2,1
3,44,14,52,16,0,3,10,2,1
3,44,28,52,16,0,3,7,2,1
3,44,24,52,16,0,2,5,2,1
3,44,46,52,16,0,2,7,2,1
3,44,37,52,16,0,2,1,2,1
3,44,20,52,16,0,3,1,2,1
3,44,8,52,16,0,1,4,2,1
3,44,5,52,16,0,3,2,2,1
3,44,22,52,16,0,3,5,2,1
3,44,3,52,16,0,3,5,2,1
3,44,22,52,16,0,3,1,2,1
3,44,21,52,16,0,3,10,2,1
3,44,43,52,16,0,3,11,2,1
3,44,14,52,16,0,3,1,2,1
3,44,4,52,16,0,3,5,2,1
3,44,1,52,16,0,1,5,2,1
3,44,3,52,16,0,1,8,2,1
3,44,28,52,16,0,3,1,2,1
3,44,8,52,16,0,1,1,2,1
3,44,19,52,16,0,3,10,2,1
3,44,30,52,16,0,3,1,2,1
3,44,20,52,16,0,3,5,2,1
3,44,5,52,16,0,3,1,2,1
3,44,55,52,16,0,2,5,2,1
3,44,22,52,16,0,3,5,2,1
3,44,10,52,16,0,3,5,2,1
3,44,21,52,16,0,3,5,2,1
3,44,30,52,16,0,1,5,2,1
3,44,13,52,16,0,3,1,2,1
3,44,4,52,16,0,3,11,2,1
3,44,25,52,16,0,3,1,2,1
3,44,39,52,16,0,3,1,2,1
2,45,13,46,14,1,2,5,1,2
2,45,26,46,14,0,2,1,1,2
2,45,7,46,14,0,3,1,1,2
2,45,4,46,14,0,3,1,1,2
2,45,5,46,14,1,1,1,1,2
2,45,10,46,14,1,1,1,1,2
2,45,2,46,14,0,3,1,1,2
2,45,14,46,14,1,2,5,1,2
2,45,6,46,14,0,1,1,1,2
2,45,5,46,14,0,1,6,1,2
2,45,12,46,14,1,1,5,1,2
2,45,9,46,14,0,1,1,1,2
2,45,8,46,14,0,1,1,1,2
2,45,11,46,14,0,3,1,1,2
2,45,6,46,14,0,3,3,1,2
2,45,28,46,14,0,3,5,1,2
2,45,17,46,14,0,3,1,1,2
2,45,28,46,14,0,3,5,1,2
2,45,6,46,14,0,1,5,1,2
2,45,18,46,14,0,3,5,1,2
2,45,26,46,14,0,3,2,1,2
2,45,23,46,14,1,2,6,1,2
2,45,14,46,14,1,3,5,1,2
2,45,15,46,14,1,3,5,1,2
2,45,8,46,14,0,3,1,1,2
2,45,10,46,14,0,3,1,1,2
2,45,29,46,14,0,2,5,1,2
2,45,6,46,14,0,1,5,1,2
2,45,23,46,14,1,2,1,1,2
2,45,19,46,14,1,1,1,1,2
2,45,6,46,14,0,1,1,1,2
2,45,13,46,14,0,3,5,1,2
2,45,2,46,14,1,3,1,1,2
2,45,9,46,14,0,3,1,1,2
2,45,18,46,14,0,2,1,1,2
1,46,4,35,20,1,1,1,3,1
1,46,2,35,20,1,1,5,3,1
1,46,22,35,20,1,3,1,3,1
1,46,14,35,20,1,3,5,3,1
1,46,24,35,20,1,2,1,3,1
1,46,8,35,20,1,3,1,3,1
1,46,8,35,20,1,3,5,3,1
1,46,7,35,20,1,1,5,3,1
1,46,19,35,20,1,3,1,3,1
1,46,34,35,20,1,2,1,3,1
1,46,13,35,20,1,2,5,3,1
1,46,6,35,20,1,3,1,3,1
1,46,6,35,20,1,1,5,3,1
1,46,31,35,20,1,3,1,3,1
1,46,4,35,20,1,3,5,3,1
1,46,44,35,20,1,2,7,3,1
1,46,22,35,20,1,2,1,3,1
1,46,20,35,20,1,2,5,3,1
1,46,4,35,20,1,1,1,3,1
1,46,17,35,20,1,2,1,3,1
1,46,20,35,20,1,2,1,3,1
1,46,7,35,20,1,3,5,3,1
1,46,11,35,20,1,3,1,3,1
1,46,18,35,20,1,3,1,3,1
1,46,14,35,20,1,1,1,3,1
1,46,2,35,20,1,3,1,3,1
1,46,47,35,20,1,2,8,3,1
1,46,21,35,20,1,3,1,3,1
1,46,10,35,20,1,1,1,3,1
1,46,19,35,20,1,3,7,3,1
1,46,22,35,20,1,2,1,3,1
1,46,14,35,20,1,2,1,3,1
1,46,4,35,20,1,1,1,3,1
1,46,9,35,20,1,3,1,3,1
1,46,6,35,20,1,3,5,3,1
1,46,11,35,20,1,1,5,3,1
1,46,24,35,20,1,3,1,3,1
1,46,34,35,20,1,2,1,3,1
1,46,25,35,20,1,3,5,3,1
1,46,27,35,20,1,2,5,3,1
1,46,29,35,20,1,3,5,3,1
1,46,46,35,20,1,2,1,3,1
1,46,19,35,20,1,3,11,3,1
1,46,9,35,20,1,3,1,3,1
1,46,3,35,20,1,3,1,3,1
1,46,10,35,20,1,3,5,3,1
1,46,21,35,20,1,3,5,3,1
1,46,21,35,20,1,3,1,3,1
1,46,17,35,20,1,3,5,3,1
1,46,50,35,20,1,2,1,3,1
1,46,26,35,20,1,3,1,3,1
1,46,1,35,20,1,3,1,3,1
1,46,19,35,20,1,2,1,3,1
1,46,18,35,20,1,3,6,3,1
1,46,3,35,20,1,1,1,3,1
1,46,21,35,20,1,3,1,3,1
1,46,17,35,20,1,3,1,3,1
1,46,8,35,20,1,3,1,3,1
1,46,9,35,20,1,3,1,3,1
1,46,24,35,20,1,2,1,3,1
1,46,24,35,20,1,3,1,3,1
1,46,22,35,20,1,3,1,3,1
1,46,2,35,20,1,3,1,3,1
1,46,10,35,20,1,3,1,3,1
1,46,25,35,20,1,2,1,3,1
1,46,6,35,20,1,1,1,3,1
1,46,18,35,20,1,3,6,3,1
1,46,17,35,20,1,3,9,3,1
1,46,1,35,20,1,3,1,3,1
1,46,5,35,20,1,1,1,3,1
1,46,13,35,20,1,3,5,3,1
1,46,25,35,20,1,2,1,3,1
1,46,2,35,20,1,3,5,3,1
1,46,2,35,20,1,1,10,3,1
1,46,12,35,20,1,3,5,3,1
1,46,21,35,20,1,1,1,3,1
2,46,18,36,19,1,3,5,3,1
2,46,39,36,19,1,3,5,3,1
2,46,24,36,19,1,3,5,3,1
2,46,18,36,19,1,3,1,3,1
2,46,4,36,19,1,1,5,3,1
2,46,22,36,19,1,3,1,3,1
2,46,31,36,19,1,2,1,3,1
2,46,3,36,19,1,3,7,3,1
2,46,3,36,19,1,3,5,3,1
2,46,30,36,19,1,2,1,3,1
2,46,36,36,19,1,2,5,3,1
2,46,37,36,19,1,2,5,3,1
2,46,25,36,19,1,3,1,3,1
2,46,14,36,19,1,3,1,3,1
2,46,16,36,19,1,3,5,3,1
2,46,22,36,19,1,2,1,3,1
2,46,6,36,19,1,1,10,3,1
2,46,31,36,19,1,3,1,3,1
2,46,18,36,19,1,3,5,3,1
